,GK-PCA,Physical,pass-1,pass-2,shot-1,shot-2,skill-1,skill-2,def-1,def-2,ment,Position
0,-0.7245532996683421,-4.2838442112113535,-4.356336011970646,-0.0900722447922172,-4.633408217772956,-0.6988903055802643,6.880853830312288,0.06940466173526182,-1.599551328776388,2.457905120141257,-3.501810178899157,1
1,-0.6244492858476911,-2.39954382086353,-3.3991775454247932,-0.3130319192158827,-5.2516795942481345,0.3306942584175245,5.754349962149327,1.101959104331283,-1.5491191187974322,2.498413062310996,-3.402633498888746,1
2,-0.6005164593343443,-4.416307564807172,-3.5859392286359184,-0.3243988569359355,-3.801652543533946,-0.8699422658541174,6.640821621710714,0.43781186837854624,-1.369718497687672,2.150863406460447,-3.3424937688653023,3
3,9.390934366559264,1.7613289010557565,1.9483830361203247,1.2535205445307955,3.7122607513470656,-0.5227134035432596,-3.4595820246349285,0.9461436294007111,-2.8038093522825918,-1.6297212226554945,-0.5868758157534373,4
4,-0.6945830148616556,-2.4231481647122477,-4.5888583844309085,0.19032840390950057,-4.019072042822184,-1.2281077844821149,5.720518487037252,0.9999587144718927,1.4343573441269677,1.7789030195047284,-3.8792712995460894,5
5,-0.9723712504133573,-4.220595487218655,-3.8444044634866428,0.11676162268121065,-3.6101974614603773,-0.8114026126802635,6.02898413423445,-0.30527030984022685,-1.278807836892325,2.079454018828203,-3.1963942031657786,1
6,-0.7916824197622767,-4.047733645698377,-4.335693121944718,0.24250745265125306,-3.0693548970645668,-0.9420106996222456,5.916206962332396,-0.27401282352249773,2.6525408139342788,1.1568668267107935,-3.161540817502502,5
7,1.8313611409332051,-1.954777221279847,-2.955084381517408,-0.817279952586664,-4.578535823285263,-0.22969773865717028,5.29096822466911,0.5745758897051145,0.23080223738506006,2.1881372416536484,-3.631038655544517,1
8,-0.9485436428498247,-1.3170633662223545,-2.6171810316797384,0.21594763048799448,-2.642229458059946,1.4830082218978609,2.902762307428838,0.8656254167967553,4.1631532173429004,0.02797695964245379,-2.642989490290114,8
9,9.106991905089068,2.119164799173764,3.813636561916839,0.09823594251745932,4.1226054236044165,-0.8239191004148987,-4.265365577434808,0.4999734460381565,-2.871137518076884,-1.6533384306126364,-0.6618675481382781,4
10,-0.8178684212197804,-1.7190276390621468,-2.374064445109606,-0.14773033881967598,-4.741544359684823,0.22189187501428875,5.310861874321228,0.7009849560400615,-1.024551386063486,2.25380349761916,-3.197495599900377,1
11,-0.8112981028864291,-0.25064759997396585,-4.543729511053575,0.34032095210510693,-3.7715602156350965,-1.2142922496814097,4.856745287282209,1.3275332618851772,2.898417480805308,1.1655019891069083,-2.9158708323065157,5
12,-0.8656066842396266,0.4657783522024033,-1.4613470195327734,1.0098582175304,-1.0029750031915512,2.157101521087142,0.23135088620411698,0.8121661899045476,4.000776429235522,-0.557517728462573,-2.2274987421582932,8
13,-0.9452148341325266,-3.2235805733157084,-4.169062035914855,0.3426744384998308,-2.939513336969434,-1.055865888577453,5.878359298613147,0.019882123128808386,0.32980736373600034,2.0336390262302793,-3.5182273283844117,5
14,-0.7394491410270431,-3.920274777442669,-2.4169495266070697,1.3442365021232874,-1.8114679297134113,-0.5388273124647637,2.3859553637340927,-1.1516618975948125,4.185796377253781,0.6129139612810086,-3.517229816702684,11
15,-1.4685872714916948,-3.3174035077791166,-3.6755787879152075,-0.43098997326042016,-4.154908291800545,-0.6186340316478968,6.141350121948614,0.5024735064709617,-1.991283257615868,1.9846722142929232,-2.546501238382743,1
16,-0.7337221867153905,-0.39408809646267673,-3.2008093176051275,0.14406412300971277,-4.705152438052429,0.22903449456766684,4.112924828381069,0.9631212493867385,-0.26317398609947457,2.2840961074521147,-3.3689515208632757,1
17,-0.5052091133358588,-3.723802267952247,-3.4618444735689438,-0.3594891331899432,-4.3762559901003595,0.2169434159478625,5.517118440048862,0.5836920951111824,0.28890342693770876,2.0973645348549677,-3.171895337777715,12
18,9.16358339830652,3.5115564915644595,2.863522647603301,0.6948175956984021,4.150919286184555,-1.0673563668975128,-4.180448569367805,0.8584571185566685,-3.012790624325412,-1.623926270535554,-0.8307608102955919,4
19,8.81563512028162,3.535152272587108,3.195759686409846,0.3339280544852742,3.6080421847349027,-0.9935002823088139,-4.559158958257239,0.39575916355159485,-3.033922088467907,-1.5494680786637594,0.9382647979442469,4
20,-0.8898355891559878,0.8405582072371528,-2.8420343977979483,1.0273231589053722,-1.1649109039459673,0.4586468727568477,2.939219219133664,1.7233437380546737,3.8680994538725115,0.9699329216062107,-3.973486747081056,11
21,-0.7619368085658336,-1.4071629225319748,-1.9966805471158686,-0.948276001916547,-4.6463275201477,0.4999415263842184,4.01962917820982,1.8454827297446912,0.18287681917185672,2.2202247115909013,-3.0913845482956512,1
22,9.324702587076269,3.164451532544487,1.7550691984907647,1.9611065674179118,3.754255802245811,-0.3370767946544282,-3.537893267610791,1.2422455958352332,-3.0575403469123215,-1.5852541848089294,-0.5144467421741822,4
23,-0.614052934661695,-3.7297461832020193,-2.6228631498140045,-0.5657681014180643,-4.504428596986511,-0.17110601456386734,5.551936651710184,-0.22674186863402956,-2.151613706670945,2.4468673682736592,-3.22199446528844,1
24,-1.7506201463933733,0.8946222941252849,-0.7799568844778264,-0.33589160202259405,-1.0123383883104144,1.7792768002535941,-0.34358551561103995,0.46309275054124904,4.071950758865633,-1.5908734291064315,-2.347070544956636,8
25,-1.051054874285933,-3.942160236085738,-3.007394768400201,-0.16964190750453267,-3.82869199569524,0.020300340448436056,5.460669361470815,-0.05151823917749377,-0.9472431520289013,2.0659327291540373,-2.869042020849922,16
26,-0.5341250260480489,-4.10042254603455,-3.1616750631988557,-0.4255675220630772,-3.4659295797565552,-0.9548076071289872,4.961894831605526,-0.3745129906337291,-0.00982332000819913,2.052144390826667,-3.1785858025127443,16
27,-0.3938431424414471,0.1396788711533285,-2.243370511992615,1.3653516729455473,-2.6712189688902,0.6563241109192816,2.221140068050505,0.8963280427164855,4.02888760275004,0.5175331846056824,-3.2918608800621096,11
28,-0.4776972510769643,-1.334023201510852,-4.249356558789544,-0.2661990463628516,-4.277338248375863,-0.9823142929393204,5.842790076181091,1.145599571367335,0.2976098503562117,1.5321167932410442,-3.267188118717968,12
29,-0.9675435262784545,-5.359341499389869,-3.785355211010119,-0.4127399623480341,-3.094392220948093,-0.960072143172045,5.75815462449605,-0.3243410894820908,-1.3150867936147541,1.9169815289578978,-2.077711057589274,3
30,-0.8074404543696337,-2.298690836292215,-3.81348584874394,0.07836139301554956,-2.7934193099831104,-0.9736214606216883,5.690673710868269,-0.23234647648514994,1.3962953031530028,1.2983254957283061,-3.0342712274670522,3
31,-1.0191473023524822,-2.1779919648866675,-4.34689707818889,0.1191024363845089,-3.53929240656629,-1.28864240844665,5.689079193809622,0.7059051803044011,0.3665693790347622,1.736257505875069,-2.8733896703093396,12
32,-0.8906376547883673,-3.8463057131923146,-3.9673523835665803,-0.1273117460414931,-3.4567724080605244,-1.5059653444290024,6.581875746793305,-0.1534250956859364,0.6238785065165894,1.692166751901373,-3.048195729049929,3
33,-0.8837715972572213,-2.0199739061205295,-2.620888794874938,-0.7444267953917714,-4.1865581377780945,0.02553793450357417,4.6303094450695745,1.05353020435934,-0.9827797785179005,2.1547392639514684,-2.106581635766067,16
34,-1.0504170154423005,1.5913701525279176,-2.6874410545986462,0.9396212565925476,-1.8693604183135017,1.4837609388107336,2.50739510060225,1.10401772575244,4.094867062436331,-0.1589696911296813,-3.234133976217485,8
35,-1.2130953149523058,-3.05033024553832,-3.7416698663534764,-0.5338936229197818,-2.636112570024866,0.5311832879143071,5.303259661691456,-0.4139532926582776,3.5198841655219932,1.3603783479555287,-3.517693567091944,19
36,-0.7852996493301848,-2.0862751626196916,-3.957072301436371,-0.4527862285458682,-4.779721248116233,0.21644512371333952,5.254119379274574,1.6124253942257578,0.985370272322319,1.6913729133131137,-2.8361377109762054,1
37,8.61922515343587,1.0266420734644055,2.3555160925683727,1.6237167464687547,4.2188765632833585,-1.0707195289022686,-4.909043519653885,-0.6234845281651703,-2.683033705066379,-1.7175773017711764,1.324735135272508,4
38,-1.1259949164189942,-0.34025951377940017,-1.9841384092178678,-0.6072749896108891,-4.541923151113308,-0.028684461885089284,3.952702023183207,0.919846719961041,-1.93759982716833,2.4191081846715,-2.191613970663627,1
39,-0.9738711834466203,-0.6286024649551782,-2.275215179555997,0.9321196815377111,-1.8480653875874786,1.1867854225912846,2.0864641967327464,0.7079116948480695,3.9471911561066095,0.018385342100751736,-2.597238012238806,8
40,8.756553212218769,3.3824970554343454,3.3637373994346147,0.6384026795667979,4.096236632046388,-1.1358841421386587,-5.251866119547255,0.7792394896987799,-3.0062033222797666,-1.578278637575836,0.8326174967287813,4
41,8.82008048452792,3.240222055342106,3.0566225172647146,0.42045038151944114,3.4679844810735565,-1.0203343312724993,-3.9813794160689615,0.1570642677548075,-3.180156690418405,-1.5823834660126999,0.029241096771608046,4
42,-0.42831754836541885,-0.9940137555210228,-2.6213251761523066,0.13529917883050713,-2.7832492840421925,0.7734275824908322,2.114168980466062,0.6845982434491941,3.965820309937565,-0.0330564216637671,-2.234339039520089,8
43,-1.0294837157902599,-2.034551611154631,-0.7270424860799314,0.12655442587981588,-4.295056438226464,0.7270705738226193,2.8528118234092896,-0.088027166484702,-1.551317563164988,2.3949235359424534,-1.90798436888596,1
44,-1.0165436515800614,1.5400435817340814,0.6864003530300153,1.3448191111341978,1.6545624110546975,2.5546779308908643,-1.916980929662425,0.5955065835850563,3.7890622488141634,-1.7575278272715467,-1.5804123430401293,8
45,-1.6206649632212453,-0.3523731593070977,-3.9653938357306555,0.3064309523665273,-3.955826459324467,-0.08528637386191548,5.784674888806889,1.6593125432475335,2.147462360536769,1.3412147306670592,-3.5990618464493203,11
46,8.703534315867264,1.426126928368844,3.5302609596908985,0.6622667303845571,4.15998804183833,-1.078418555887495,-3.9857722341773645,-0.33983055885852786,-2.8403695737755577,-1.3891965231036185,-0.35395892450252164,4
47,-0.7290445152894087,0.6166216560003831,-2.7801696420339037,-0.21548628377868084,-4.152892009107679,0.5512092892342672,3.0261908012793426,2.3545193069451673,-1.4426272959825337,2.1670890479194536,-2.8415867571702202,1
48,-0.9062863685746073,-1.1417704087974285,-1.1644601626921613,-0.6242489587074815,-4.433856064502494,0.08677588003013191,3.1903525703342357,0.9212787817529762,-0.9047875672475888,2.2165192307744066,-2.3435563220432183,1
49,-0.5810337399208032,-4.700775835235624,-3.462256054838242,-0.38698888638906703,-2.150032047114178,0.17307876484687656,3.6111745954564567,-0.4475443034636669,3.4380748386015836,1.066183934658406,-2.3748254738898695,19
50,-1.1196526135259617,-4.937716284005559,-3.1725733328044434,-0.29348701962543056,-2.8619337982287627,-2.1090834162910523,5.43115531010906,-0.395538228710954,-0.8942571313781738,1.9643714167069715,-2.5409821812855196,1
51,-0.9906139393969513,0.6453873616184046,-2.184624767447958,0.6031172915142902,-2.164064409264668,1.0486887915689702,2.2944788229909228,1.0234338692979403,4.026021160971235,0.06019728181392274,-2.783326092033128,8
52,-0.9539323181408578,-1.058261329016081,-3.647893524363684,0.2524589806379496,-3.788736641945118,-0.07516562559529331,4.36538907465125,1.370125556992388,2.482108216446677,1.6988543053367464,-2.741922263441238,5
53,-0.8145764292843819,-0.25672156068823204,-4.215753135398106,0.11730435924334814,-3.8306573255519156,-1.0581324643762278,4.750588750816872,1.6199863832192893,2.6380067523011967,1.1935200732337126,-2.8982122642802475,5
54,-0.6241482747231145,2.414406224067253,-2.1486359554120082,1.1169977345796136,-1.680317162978216,1.1728446426151393,0.49975296770711347,2.1775878769242243,3.897563337339399,-0.016351104095443006,-2.354838343096951,8
55,-0.7913087552613214,-3.107982288633755,-2.9076664736574944,-0.8852849147000484,-3.9434381446123927,-0.2214736578768386,5.117421838860299,0.3224195409481111,-0.9938907422910359,1.8637215838009566,-2.391462466905098,3
56,-0.7297101563220756,-3.7199183322798723,-3.6841970159431456,-0.2220826460920896,-2.3839074537968754,-1.01948551615692,5.245829016550634,-0.26617544090414896,-0.04318696267442525,1.734236925300535,-2.8569025099208774,3
57,8.908250417159993,1.7026054881836044,1.5894790528172242,1.80976170209789,3.24010785336742,-1.0138793053011108,-3.3967164397538445,0.6163885102615105,-2.814447025046211,-1.1721064668213914,-0.5699949158789228,4
58,-0.6839512014313023,-4.274199445573878,-2.6489181734695406,-0.14098142588902343,-3.2423549714435076,-0.5903351219226457,4.693205777853826,-0.2728412023603034,-0.5022213619968227,1.964838461056024,-2.857296249406929,16
59,-0.6319314822795794,1.061098344078263,-1.8530328948315793,0.933306775353458,-1.8994304282473136,1.3134727948337936,1.1417311319997332,1.4968761893824962,3.744975390185377,-0.8826871634514478,-2.3308032280981474,8
60,-0.5003346695476939,-4.6910782674802025,-2.7619058740181295,-0.04932470290268012,-2.235436092501256,-1.717383502970092,4.574687874311691,-0.9028886903722926,0.24807848940706895,1.845544816702119,-1.4550535129559659,3
61,-0.9962542730177976,-2.430000541380716,-3.15525142471249,0.013443732558800492,-3.8899354266626704,0.022191940644910178,5.053951966199975,0.2767068780071904,1.0948614193462691,1.8135316714024416,-3.370736511517108,12
